modname:mysticalagriculture

texture:id=txt0012,filename=assets/mysticalagriculture/textures/block/quartz_enriched_iron_flower.png,xcount=1,ycount=1
texture:id=txt0141,filename=assets/mysticalagriculture/textures/block/imperium_furnace_front_on.png,xcount=1,ycount=1
texture:id=txt0034,filename=assets/mysticalagriculture/textures/block/fluix_flower.png,xcount=1,ycount=1
texture:id=txt0155,filename=assets/mysticalagriculture/textures/block/soulium_ore.png,xcount=1,ycount=1
texture:id=txt0033,filename=assets/mysticalagriculture/textures/block/inferium_ingot_block.png,xcount=1,ycount=1
texture:id=txt0154,filename=assets/mysticalagriculture/textures/block/imperium_gemstone_block.png,xcount=1,ycount=1
texture:id=txt0036,filename=assets/mysticalagriculture/textures/block/flower_rock.png,xcount=1,ycount=1
texture:id=txt0157,filename=assets/mysticalagriculture/textures/block/prudentium_growth_accelerator.png,xcount=1,ycount=1
texture:id=txt0035,filename=assets/mysticalagriculture/textures/block/witherproof_bricks.png,xcount=1,ycount=1
texture:id=txt0156,filename=assets/mysticalagriculture/textures/block/osmium_flower.png,xcount=1,ycount=1
texture:id=txt0038,filename=assets/mysticalagriculture/textures/block/creeper_flower.png,xcount=1,ycount=1
texture:id=txt0159,filename=assets/mysticalagriculture/textures/block/rubber_flower.png,xcount=1,ycount=1
texture:id=txt0037,filename=assets/mysticalagriculture/textures/block/cow_flower.png,xcount=1,ycount=1
texture:id=txt0158,filename=assets/mysticalagriculture/textures/block/cyanite_flower.png,xcount=1,ycount=1
texture:id=txt0039,filename=assets/mysticalagriculture/textures/block/experience_flower.png,xcount=1,ycount=1
texture:id=txt0030,filename=assets/mysticalagriculture/textures/block/inferium_furnace_side.png,xcount=1,ycount=1
texture:id=txt0151,filename=assets/mysticalagriculture/textures/block/rock_crystal_flower.png,xcount=1,ycount=1
texture:id=txt0150,filename=assets/mysticalagriculture/textures/block/blazing_crystal_flower.png,xcount=1,ycount=1
texture:id=txt0032,filename=assets/mysticalagriculture/textures/block/flower_dust.png,xcount=1,ycount=1
texture:id=txt0153,filename=assets/mysticalagriculture/textures/block/inferium_flower.png,xcount=1,ycount=1
texture:id=txt0031,filename=assets/mysticalagriculture/textures/block/inferium_furnace_front.png,xcount=1,ycount=1
texture:id=txt0152,filename=assets/mysticalagriculture/textures/block/enderman_flower.png,xcount=1,ycount=1
texture:id=txt0045,filename=assets/mysticalagriculture/textures/block/prosperity_block.png,xcount=1,ycount=1
texture:id=txt0166,filename=assets/mysticalagriculture/textures/block/imperium_growth_accelerator.png,xcount=1,ycount=1
texture:id=txt0044,filename=assets/mysticalagriculture/textures/block/energized_steel_flower.png,xcount=1,ycount=1
texture:id=txt0165,filename=assets/mysticalagriculture/textures/block/soulstone_chiseled_bricks.png,xcount=1,ycount=1
texture:id=txt0047,filename=assets/mysticalagriculture/textures/block/dirt_flower.png,xcount=1,ycount=1
texture:id=txt0168,filename=assets/mysticalagriculture/textures/block/wither_skeleton_flower.png,xcount=1,ycount=1
texture:id=txt0046,filename=assets/mysticalagriculture/textures/block/wood_flower.png,xcount=1,ycount=1
texture:id=txt0167,filename=assets/mysticalagriculture/textures/block/refined_obsidian_flower.png,xcount=1,ycount=1
texture:id=txt0049,filename=assets/mysticalagriculture/textures/block/coal_flower.png,xcount=1,ycount=1
texture:id=txt0048,filename=assets/mysticalagriculture/textures/block/dye_flower.png,xcount=1,ycount=1
texture:id=txt0169,filename=assets/mysticalagriculture/textures/block/fish_flower.png,xcount=1,ycount=1
texture:id=txt0160,filename=assets/mysticalagriculture/textures/block/prudentium_reprocessor_side.png,xcount=1,ycount=1
texture:id=txt0041,filename=assets/mysticalagriculture/textures/block/imperium_block.png,xcount=1,ycount=1
texture:id=txt0162,filename=assets/mysticalagriculture/textures/block/certus_quartz_flower.png,xcount=1,ycount=1
texture:id=txt0040,filename=assets/mysticalagriculture/textures/block/mystical_flower_flower.png,xcount=1,ycount=1
texture:id=txt0161,filename=assets/mysticalagriculture/textures/block/prudentium_reprocessor_front.png,xcount=1,ycount=1
texture:id=txt0043,filename=assets/mysticalagriculture/textures/block/niotic_crystal_flower.png,xcount=1,ycount=1
texture:id=txt0164,filename=assets/mysticalagriculture/textures/block/emerald_flower.png,xcount=1,ycount=1
texture:id=txt0042,filename=assets/mysticalagriculture/textures/block/chicken_flower.png,xcount=1,ycount=1
texture:id=txt0163,filename=assets/mysticalagriculture/textures/block/signalum_flower.png,xcount=1,ycount=1
texture:id=txt0056,filename=assets/mysticalagriculture/textures/block/redstone_flower.png,xcount=1,ycount=1
texture:id=txt0055,filename=assets/mysticalagriculture/textures/block/uraninite_flower.png,xcount=1,ycount=1
texture:id=txt0058,filename=assets/mysticalagriculture/textures/block/terrasteel_flower.png,xcount=1,ycount=1
texture:id=txt0057,filename=assets/mysticalagriculture/textures/block/blizz_flower.png,xcount=1,ycount=1
texture:id=txt0059,filename=assets/mysticalagriculture/textures/block/soulstone_cobble.png,xcount=1,ycount=1
texture:id=txt0050,filename=assets/mysticalagriculture/textures/block/tertium_block.png,xcount=1,ycount=1
texture:id=txt0171,filename=assets/mysticalagriculture/textures/block/prismarine_flower.png,xcount=1,ycount=1
texture:id=txt0170,filename=assets/mysticalagriculture/textures/block/imperium_ingot_block.png,xcount=1,ycount=1
texture:id=txt0052,filename=assets/mysticalagriculture/textures/block/diamond_flower.png,xcount=1,ycount=1
texture:id=txt0173,filename=assets/mysticalagriculture/textures/block/aquamarine_flower.png,xcount=1,ycount=1
texture:id=txt0051,filename=assets/mysticalagriculture/textures/block/supremium_growth_accelerator.png,xcount=1,ycount=1
texture:id=txt0172,filename=assets/mysticalagriculture/textures/block/honey_flower.png,xcount=1,ycount=1
texture:id=txt0054,filename=assets/mysticalagriculture/textures/block/tertium_reprocessor_front.png,xcount=1,ycount=1
texture:id=txt0053,filename=assets/mysticalagriculture/textures/block/tertium_reprocessor_side.png,xcount=1,ycount=1
texture:id=txt0174,filename=assets/mysticalagriculture/textures/block/rabbit_flower.png,xcount=1,ycount=1
texture:id=txt0067,filename=assets/mysticalagriculture/textures/block/tertium_furnace_top.png,xcount=1,ycount=1
texture:id=txt0100,filename=assets/mysticalagriculture/textures/block/glowstone_flower.png,xcount=1,ycount=1
texture:id=txt0066,filename=assets/mysticalagriculture/textures/block/infusion_pedestal_top.png,xcount=1,ycount=1
texture:id=txt0069,filename=assets/mysticalagriculture/textures/block/tertium_furnace_side.png,xcount=1,ycount=1
texture:id=txt0102,filename=assets/mysticalagriculture/textures/block/prudentium_furnace_top.png,xcount=1,ycount=1
texture:id=txt0068,filename=assets/mysticalagriculture/textures/block/tertium_furnace_front_on.png,xcount=1,ycount=1
texture:id=txt0101,filename=assets/mysticalagriculture/textures/block/spider_flower.png,xcount=1,ycount=1
texture:id=txt0104,filename=assets/mysticalagriculture/textures/block/prudentium_furnace_side.png,xcount=1,ycount=1
texture:id=txt0103,filename=assets/mysticalagriculture/textures/block/prudentium_furnace_front_on.png,xcount=1,ycount=1
texture:id=txt0106,filename=assets/mysticalagriculture/textures/block/manasteel_flower.png,xcount=1,ycount=1
texture:id=txt0105,filename=assets/mysticalagriculture/textures/block/prudentium_furnace_front.png,xcount=1,ycount=1
texture:id=txt0108,filename=assets/mysticalagriculture/textures/block/supremium_block.png,xcount=1,ycount=1
texture:id=txt0107,filename=assets/mysticalagriculture/textures/block/tertium_ingot_block.png,xcount=1,ycount=1
texture:id=txt0109,filename=assets/mysticalagriculture/textures/block/witherproof_glass.png,xcount=1,ycount=1
texture:id=txt0061,filename=assets/mysticalagriculture/textures/block/silicon_flower.png,xcount=1,ycount=1
texture:id=txt0060,filename=assets/mysticalagriculture/textures/block/nether_quartz_flower.png,xcount=1,ycount=1
texture:id=txt0063,filename=assets/mysticalagriculture/textures/block/prosperity_gemstone_block.png,xcount=1,ycount=1
texture:id=txt0062,filename=assets/mysticalagriculture/textures/block/refined_glowstone_flower.png,xcount=1,ycount=1
texture:id=txt0065,filename=assets/mysticalagriculture/textures/block/infusion_altar_bottom.png,xcount=1,ycount=1
texture:id=txt0064,filename=assets/mysticalagriculture/textures/block/infusion_altar_side.png,xcount=1,ycount=1
texture:id=txt0078,filename=assets/mysticalagriculture/textures/block/supremium_furnace_top.png,xcount=1,ycount=1
texture:id=txt0111,filename=assets/mysticalagriculture/textures/block/prosperity_ore.png,xcount=1,ycount=1
texture:id=txt0077,filename=assets/mysticalagriculture/textures/block/soulstone_cracked_bricks.png,xcount=1,ycount=1
texture:id=txt0110,filename=assets/minecraft/textures/block/stone.png,xcount=1,ycount=1
texture:id=txt0113,filename=assets/mysticalagriculture/textures/block/inferium_growth_accelerator.png,xcount=1,ycount=1
texture:id=txt0079,filename=assets/mysticalagriculture/textures/block/supremium_furnace_front_on.png,xcount=1,ycount=1
texture:id=txt0112,filename=assets/mysticalagriculture/textures/block/inferium_ore.png,xcount=1,ycount=1
texture:id=txt0115,filename=assets/mysticalagriculture/textures/block/prosperity_ingot_block.png,xcount=1,ycount=1
texture:id=txt0114,filename=assets/mysticalagriculture/textures/block/blitz_flower.png,xcount=1,ycount=1
texture:id=txt0117,filename=assets/mysticalagriculture/textures/block/skeleton_flower.png,xcount=1,ycount=1
texture:id=txt0116,filename=assets/mysticalagriculture/textures/block/pig_flower.png,xcount=1,ycount=1
texture:id=txt0119,filename=assets/mysticalagriculture/textures/block/infusion_pedestal_side.png,xcount=1,ycount=1
texture:id=txt0118,filename=assets/mysticalagriculture/textures/block/inferium_gemstone_block.png,xcount=1,ycount=1
texture:id=txt0070,filename=assets/mysticalagriculture/textures/block/tertium_furnace_front.png,xcount=1,ycount=1
texture:id=txt0072,filename=assets/mysticalagriculture/textures/block/nature_flower.png,xcount=1,ycount=1
texture:id=txt0071,filename=assets/mysticalagriculture/textures/block/starmetal_flower.png,xcount=1,ycount=1
texture:id=txt0074,filename=assets/mysticalagriculture/textures/block/squid_flower.png,xcount=1,ycount=1
texture:id=txt0073,filename=assets/mysticalagriculture/textures/block/soulium_block.png,xcount=1,ycount=1
texture:id=txt0076,filename=assets/mysticalagriculture/textures/block/hop_graphite_flower.png,xcount=1,ycount=1
texture:id=txt0075,filename=assets/mysticalagriculture/textures/block/sheep_flower.png,xcount=1,ycount=1
texture:id=txt0001,filename=assets/mysticalagriculture/textures/block/machine_frame.png,xcount=1,ycount=1
texture:id=txt0089,filename=assets/mysticalagriculture/textures/block/soulstone.png,xcount=1,ycount=1
texture:id=txt0122,filename=assets/mysticalagriculture/textures/block/supremium_reprocessor_front.png,xcount=1,ycount=1
texture:id=txt0088,filename=assets/mysticalagriculture/textures/block/inferium_reprocessor_front.png,xcount=1,ycount=1
texture:id=txt0121,filename=assets/mysticalagriculture/textures/block/supremium_reprocessor_side.png,xcount=1,ycount=1
texture:id=txt0003,filename=assets/minecraft/textures/colormap/grass.png,xcount=1,ycount=1,format=BIOME
texture:id=txt0124,filename=assets/mysticalagriculture/textures/block/basalz_flower.png,xcount=1,ycount=1
texture:id=txt0002,filename=assets/mysticalagriculture/textures/block/mystical_resource_crop_6.png,xcount=1,ycount=1
texture:id=txt0123,filename=assets/mysticalagriculture/textures/block/coral_flower.png,xcount=1,ycount=1
texture:id=txt0005,filename=assets/mysticalagriculture/textures/block/gold_flower.png,xcount=1,ycount=1
texture:id=txt0126,filename=assets/mysticalagriculture/textures/block/lapis_lazuli_flower.png,xcount=1,ycount=1
texture:id=txt0004,filename=assets/mysticalagriculture/textures/block/mystical_resource_crop_7.png,xcount=1,ycount=1
texture:id=txt0125,filename=assets/mysticalagriculture/textures/block/prudentium_gemstone_block.png,xcount=1,ycount=1
texture:id=txt0007,filename=assets/mysticalagriculture/textures/block/mystical_resource_crop_5.png,xcount=1,ycount=1
texture:id=txt0128,filename=assets/mysticalagriculture/textures/block/basic_reprocessor_front.png,xcount=1,ycount=1
texture:id=txt0006,filename=assets/mysticalagriculture/textures/block/mystical_resource_crop_4.png,xcount=1,ycount=1
texture:id=txt0127,filename=assets/mysticalagriculture/textures/block/basic_reprocessor_side.png,xcount=1,ycount=1
texture:id=txt0009,filename=assets/mysticalagriculture/textures/block/mystical_resource_crop_3.png,xcount=1,ycount=1
texture:id=txt0008,filename=assets/mysticalagriculture/textures/block/mystical_resource_crop_2.png,xcount=1,ycount=1
texture:id=txt0129,filename=assets/mysticalagriculture/textures/block/iron_flower.png,xcount=1,ycount=1
texture:id=txt0081,filename=assets/mysticalagriculture/textures/block/supremium_furnace_front.png,xcount=1,ycount=1
texture:id=txt0080,filename=assets/mysticalagriculture/textures/block/supremium_furnace_side.png,xcount=1,ycount=1
texture:id=txt0083,filename=assets/mysticalagriculture/textures/block/enderium_flower.png,xcount=1,ycount=1
texture:id=txt0082,filename=assets/mysticalagriculture/textures/block/turtle_flower.png,xcount=1,ycount=1
texture:id=txt0085,filename=assets/mysticalagriculture/textures/block/tertium_gemstone_block.png,xcount=1,ycount=1
texture:id=txt0084,filename=assets/mysticalagriculture/textures/block/lumium_flower.png,xcount=1,ycount=1
texture:id=txt0087,filename=assets/mysticalagriculture/textures/block/inferium_reprocessor_side.png,xcount=1,ycount=1
texture:id=txt0120,filename=assets/mysticalagriculture/textures/block/spirited_crystal_flower.png,xcount=1,ycount=1
texture:id=txt0086,filename=assets/mysticalagriculture/textures/block/tertium_growth_accelerator.png,xcount=1,ycount=1
block:id=%machine_frame,data=0,patch0=0:txt0001,patch1=0:txt0001,patch2=0:txt0001,patch3=0:txt0001,patch4=0:txt0001,patch5=0:txt0001,stdrot=true
block:id=%gold_crop,data=6,patch0=0:txt0002,patch1=0:txt0002,patch2=0:txt0002,patch3=0:txt0002,transparency=TRANSPARENT,stdrot=true
block:id=%gold_crop,data=7,patch0=0:txt0004,patch1=0:txt0004,patch2=0:txt0004,patch3=0:txt0004,patch4=0:txt0005,patch5=0:txt0005,patch6=0:txt0005,patch7=0:txt0005,blockcolor=txt0003,transparency=TRANSPARENT,stdrot=true
block:id=%gold_crop,data=4,patch0=0:txt0006,patch1=0:txt0006,patch2=0:txt0006,patch3=0:txt0006,transparency=TRANSPARENT,stdrot=true
block:id=%gold_crop,data=5,patch0=0:txt0007,patch1=0:txt0007,patch2=0:txt0007,patch3=0:txt0007,transparency=TRANSPARENT,stdrot=true
block:id=%gold_crop,data=2,patch0=0:txt0008,patch1=0:txt0008,patch2=0:txt0008,patch3=0:txt0008,transparency=TRANSPARENT,stdrot=true
block:id=%gold_crop,data=3,patch0=0:txt0009,patch1=0:txt0009,patch2=0:txt0009,patch3=0:txt0009,transparency=TRANSPARENT,stdrot=true
block:id=%gold_crop,data=0,patch0=0:txt0010,patch1=0:txt0010,patch2=0:txt0010,patch3=0:txt0010,transparency=TRANSPARENT,stdrot=true
block:id=%gold_crop,data=1,patch0=0:txt0011,patch1=0:txt0011,patch2=0:txt0011,patch3=0:txt0011,transparency=TRANSPARENT,stdrot=true
block:id=%quartz_enriched_iron_crop,data=6,patch0=0:txt0002,patch1=0:txt0002,patch2=0:txt0002,patch3=0:txt0002,transparency=TRANSPARENT,stdrot=true
block:id=%quartz_enriched_iron_crop,data=7,patch0=0:txt0004,patch1=0:txt0004,patch2=0:txt0004,patch3=0:txt0004,patch4=0:txt0012,patch5=0:txt0012,patch6=0:txt0012,patch7=0:txt0012,blockcolor=txt0003,transparency=TRANSPARENT,stdrot=true
block:id=%quartz_enriched_iron_crop,data=4,patch0=0:txt0006,patch1=0:txt0006,patch2=0:txt0006,patch3=0:txt0006,transparency=TRANSPARENT,stdrot=true
block:id=%quartz_enriched_iron_crop,data=5,patch0=0:txt0007,patch1=0:txt0007,patch2=0:txt0007,patch3=0:txt0007,transparency=TRANSPARENT,stdrot=true
block:id=%quartz_enriched_iron_crop,data=2,patch0=0:txt0008,patch1=0:txt0008,patch2=0:txt0008,patch3=0:txt0008,transparency=TRANSPARENT,stdrot=true
block:id=%quartz_enriched_iron_crop,data=3,patch0=0:txt0009,patch1=0:txt0009,patch2=0:txt0009,patch3=0:txt0009,transparency=TRANSPARENT,stdrot=true
block:id=%quartz_enriched_iron_crop,data=0,patch0=0:txt0010,patch1=0:txt0010,patch2=0:txt0010,patch3=0:txt0010,transparency=TRANSPARENT,stdrot=true
block:id=%quartz_enriched_iron_crop,data=1,patch0=0:txt0011,patch1=0:txt0011,patch2=0:txt0011,patch3=0:txt0011,transparency=TRANSPARENT,stdrot=true
block:id=%steel_crop,data=6,patch0=0:txt0002,patch1=0:txt0002,patch2=0:txt0002,patch3=0:txt0002,transparency=TRANSPARENT,stdrot=true
block:id=%steel_crop,data=7,patch0=0:txt0004,patch1=0:txt0004,patch2=0:txt0004,patch3=0:txt0004,patch4=0:txt0013,patch5=0:txt0013,patch6=0:txt0013,patch7=0:txt0013,blockcolor=txt0003,transparency=TRANSPARENT,stdrot=true
block:id=%steel_crop,data=4,patch0=0:txt0006,patch1=0:txt0006,patch2=0:txt0006,patch3=0:txt0006,transparency=TRANSPARENT,stdrot=true
block:id=%steel_crop,data=5,patch0=0:txt0007,patch1=0:txt0007,patch2=0:txt0007,patch3=0:txt0007,transparency=TRANSPARENT,stdrot=true
block:id=%steel_crop,data=2,patch0=0:txt0008,patch1=0:txt0008,patch2=0:txt0008,patch3=0:txt0008,transparency=TRANSPARENT,stdrot=true
block:id=%steel_crop,data=3,patch0=0:txt0009,patch1=0:txt0009,patch2=0:txt0009,patch3=0:txt0009,transparency=TRANSPARENT,stdrot=true
block:id=%steel_crop,data=0,patch0=0:txt0010,patch1=0:txt0010,patch2=0:txt0010,patch3=0:txt0010,transparency=TRANSPARENT,stdrot=true
block:id=%steel_crop,data=1,patch0=0:txt0011,patch1=0:txt0011,patch2=0:txt0011,patch3=0:txt0011,transparency=TRANSPARENT,stdrot=true
block:id=%soul_glass,data=0,patch0=0:txt0014,patch1=0:txt0014,patch2=0:txt0014,patch3=0:txt0014,patch4=0:txt0014,patch5=0:txt0014,stdrot=true
block:id=%prudentium_farmland,data=3,patch0=0:txt0015,patch1=0:txt0015,patch2=0:txt0015,patch3=0:txt0015,patch4=0:txt0016,patch5=0:txt0015,blockcolor=txt0003,transparency=TRANSPARENT,stdrot=true
block:id=%prudentium_farmland,data=2,patch0=0:txt0015,patch1=0:txt0015,patch2=0:txt0015,patch3=0:txt0015,patch4=0:txt0016,patch5=0:txt0015,blockcolor=txt0003,transparency=TRANSPARENT,stdrot=true
block:id=%prudentium_farmland,data=1,patch0=0:txt0015,patch1=0:txt0015,patch2=0:txt0015,patch3=0:txt0015,patch4=0:txt0016,patch5=0:txt0015,blockcolor=txt0003,transparency=TRANSPARENT,stdrot=true
block:id=%prudentium_farmland,data=0,patch0=0:txt0015,patch1=0:txt0015,patch2=0:txt0015,patch3=0:txt0015,patch4=0:txt0016,patch5=0:txt0015,blockcolor=txt0003,transparency=TRANSPARENT,stdrot=true
block:id=%prudentium_farmland,data=7,patch0=0:txt0015,patch1=0:txt0015,patch2=0:txt0015,patch3=0:txt0015,patch4=0:txt0017,patch5=0:txt0015,blockcolor=txt0003,transparency=TRANSPARENT,stdrot=true
block:id=%prudentium_farmland,data=6,patch0=0:txt0015,patch1=0:txt0015,patch2=0:txt0015,patch3=0:txt0015,patch4=0:txt0016,patch5=0:txt0015,blockcolor=txt0003,transparency=TRANSPARENT,stdrot=true
block:id=%prudentium_farmland,data=5,patch0=0:txt0015,patch1=0:txt0015,patch2=0:txt0015,patch3=0:txt0015,patch4=0:txt0016,patch5=0:txt0015,blockcolor=txt0003,transparency=TRANSPARENT,stdrot=true
block:id=%prudentium_farmland,data=4,patch0=0:txt0015,patch1=0:txt0015,patch2=0:txt0015,patch3=0:txt0015,patch4=0:txt0016,patch5=0:txt0015,blockcolor=txt0003,transparency=TRANSPARENT,stdrot=true
block:id=%tertium_farmland,data=3,patch0=0:txt0015,patch1=0:txt0015,patch2=0:txt0015,patch3=0:txt0015,patch4=0:txt0016,patch5=0:txt0015,blockcolor=txt0003,transparency=TRANSPARENT,stdrot=true
block:id=%tertium_farmland,data=2,patch0=0:txt0015,patch1=0:txt0015,patch2=0:txt0015,patch3=0:txt0015,patch4=0:txt0016,patch5=0:txt0015,blockcolor=txt0003,transparency=TRANSPARENT,stdrot=true
block:id=%tertium_farmland,data=1,patch0=0:txt0015,patch1=0:txt0015,patch2=0:txt0015,patch3=0:txt0015,patch4=0:txt0016,patch5=0:txt0015,blockcolor=txt0003,transparency=TRANSPARENT,stdrot=true
block:id=%tertium_farmland,data=0,patch0=0:txt0015,patch1=0:txt0015,patch2=0:txt0015,patch3=0:txt0015,patch4=0:txt0016,patch5=0:txt0015,blockcolor=txt0003,transparency=TRANSPARENT,stdrot=true
block:id=%tertium_farmland,data=7,patch0=0:txt0015,patch1=0:txt0015,patch2=0:txt0015,patch3=0:txt0015,patch4=0:txt0017,patch5=0:txt0015,blockcolor=txt0003,transparency=TRANSPARENT,stdrot=true
block:id=%tertium_farmland,data=6,patch0=0:txt0015,patch1=0:txt0015,patch2=0:txt0015,patch3=0:txt0015,patch4=0:txt0016,patch5=0:txt0015,blockcolor=txt0003,transparency=TRANSPARENT,stdrot=true
block:id=%tertium_farmland,data=5,patch0=0:txt0015,patch1=0:txt0015,patch2=0:txt0015,patch3=0:txt0015,patch4=0:txt0016,patch5=0:txt0015,blockcolor=txt0003,transparency=TRANSPARENT,stdrot=true
block:id=%tertium_farmland,data=4,patch0=0:txt0015,patch1=0:txt0015,patch2=0:txt0015,patch3=0:txt0015,patch4=0:txt0016,patch5=0:txt0015,blockcolor=txt0003,transparency=TRANSPARENT,stdrot=true
block:id=%slime_crop,data=6,patch0=0:txt0018,patch1=0:txt0018,patch2=0:txt0018,patch3=0:txt0018,transparency=TRANSPARENT,stdrot=true
block:id=%slime_crop,data=7,patch0=0:txt0019,patch1=0:txt0019,patch2=0:txt0019,patch3=0:txt0019,patch4=0:txt0020,patch5=0:txt0020,patch6=0:txt0020,patch7=0:txt0020,blockcolor=txt0003,transparency=TRANSPARENT,stdrot=true
block:id=%slime_crop,data=4,patch0=0:txt0021,patch1=0:txt0021,patch2=0:txt0021,patch3=0:txt0021,transparency=TRANSPARENT,stdrot=true
block:id=%slime_crop,data=5,patch0=0:txt0022,patch1=0:txt0022,patch2=0:txt0022,patch3=0:txt0022,transparency=TRANSPARENT,stdrot=true
block:id=%slime_crop,data=2,patch0=0:txt0023,patch1=0:txt0023,patch2=0:txt0023,patch3=0:txt0023,transparency=TRANSPARENT,stdrot=true
block:id=%slime_crop,data=3,patch0=0:txt0024,patch1=0:txt0024,patch2=0:txt0024,patch3=0:txt0024,transparency=TRANSPARENT,stdrot=true
